"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial","training","post.training","fingerid"
"1036","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",11,0,"y",19,0.75,0.725,0.75,2,2,4,FALSE,FALSE,38
"1037","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",12,0,"y",19,0.35,0.4,0.35,2,2,4,FALSE,FALSE,38
"1038","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",14,0,"x",19,0,0,0,6,4,5,FALSE,FALSE,38
"1039","c394a9c7db3fc83b85ec1df37424caf7","28bfda531cbf92e580dcec8038703fae","107.4.17",15,0,"x",19,0.35,-0.25,0.35,7,7,10,FALSE,FALSE,38
"1040","c4effd4ecf7ce69dccee8d617fa2e1c4","8ffd9995e93bfe9d5b8efda20c48d54d","121.75.85",0,0,"x",2,0,0.45,0,103,39,2.63333333333333,TRUE,FALSE,124
"1041","c4effd4ecf7ce69dccee8d617fa2e1c4","8ffd9995e93bfe9d5b8efda20c48d54d","121.75.85",1,0,"y",2,0.5,0.675,0.5,8,8,1.03333333333333,TRUE,FALSE,124
"1042","ca7cad485374bed1a59ca152db796388","d18c2e951a374e9574cf9ce136ddcde0","142.232.74",0,0,"y",2,0.775,0.75,0.75,11,8,32,TRUE,FALSE,173
"1043","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",0,0,"x",15,0,0,0,15,3,54,TRUE,FALSE,23
"1044","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",1,0,"y",15,0.0999999999999996,0.2,0.0999999999999996,2,2,1,TRUE,FALSE,23
"1045","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",2,0,"y",15,0.3,0.25,0.3,4,3,15,FALSE,TRUE,23
"1046","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",3,0,"y",15,0,0.2,0.2,5,4,45,FALSE,TRUE,23
"1047","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",4,0,"y",15,1,0.8,1,5,5,31,FALSE,TRUE,23
"1048","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",5,0,"y",15,0.5,0.5,0.5,9,8,56,FALSE,TRUE,23
"1049","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",7,0,"y",15,0.95,0.8,0.95,4,4,16,FALSE,TRUE,23
"1050","cb4e86c5adcf7b1e85f02872e99e9492","17576152cb583f4ddb6bf7d4de6e4452","151.213.178",9,0,"y",15,0.5,0.2,0.5,7,7,43,FALSE,TRUE,23
"1051","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",0,0,"x",17,0.0999999999999996,0,0,6,4,20,TRUE,FALSE,2
"1052","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",2,0,"y",17,0.5,0.45,0.5,2,2,10,FALSE,TRUE,2
"1053","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",4,0,"y",17,0,0.2,0,3,3,7,FALSE,TRUE,2
"1054","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",5,0,"y",17,1,0.95,1,2,2,1,FALSE,TRUE,2
"1055","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",6,0,"x",17,0,0.0999999999999996,0.0999999999999996,4,3,13,FALSE,TRUE,2
"1056","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",8,0,"x",17,0.6,0.575,0.6,2,2,7,FALSE,TRUE,2
"1057","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",9,0,"x",17,0.35,0.45,0.35,3,3,7,FALSE,TRUE,2
"1058","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",10,0,"x",17,1,0.7,1,9,9,21,FALSE,TRUE,2
"1059","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",11,0,"x",17,0.6,0.575,0.6,2,2,8,FALSE,TRUE,2
"1060","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",12,0,"y",17,0.5,0.525,0.5,2,2,5,FALSE,TRUE,2
"1061","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",14,0,"y",17,0.75,0.625,0.75,6,6,12,FALSE,TRUE,2
"1062","cc9d46cf3afad1f32cde67a32f94ec9c","0306ed4c2b61fa923162fb7df755940c","174.29.221",15,0,"x",17,0.25,0.35,0.25,3,3,7,FALSE,TRUE,2
"1063","ccf68f6b1822cbd04e48c57a2fcf794e","3f556d2ef81d279116998e60b1e0704d","50.132.206",0,0,"x",1,0.775,0.35,0.85,64,32,1.46666666666667,FALSE,FALSE,56
"1064","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",0,0,"y",3,0.0999999999999996,0.4,0.4,127,52,2.38333333333333,FALSE,FALSE,48
"1065","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",1,0,"x",3,0.45,4.5,0.45,33,33,19,FALSE,FALSE,48
"1066","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",0,0,"x",12,0.725,0.6,0.725,40,23,1.41666666666667,FALSE,FALSE,101
"1067","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",1,0,"y",12,0,0.25,0,8,6,37,FALSE,FALSE,101
"1068","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",2,0,"x",12,0.3,0.525,0.3,6,6,19,FALSE,FALSE,101
"1069","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",5,0,"y",12,0.75,0.8,0.75,17,10,50,FALSE,FALSE,101
"1070","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",6,0,"y",12,0.6,0.35,0.6,20,9,1.23333333333333,FALSE,FALSE,101
"1071","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",8,0,"x",12,0,0.35,0,10,8,48,FALSE,FALSE,101
"1072","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",10,0,"y",12,0.25,0.725,0.25,15,15,24,FALSE,FALSE,101
"1073","d06c5502741ec1388d618485021e5ea2","b335f38638c7008997113211288d205c","85.224.105",0,0,"x",3,0.45,0.2,0.45,6,6,13,FALSE,FALSE,148
"1074","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",0,0,"x",6,0,0.25,0,16,7,1.85,TRUE,FALSE,31
"1075","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",1,0,"y",6,0.3,0,0,11,8,29,TRUE,FALSE,31
"1076","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",0,0,"x",28,0.0999999999999996,0.0999999999999996,0.0999999999999996,29,15,1.08333333333333,TRUE,FALSE,79
"1077","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",1,0,"y",28,0.2,0.25,0.2,2,2,5,TRUE,FALSE,79
"1078","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",2,0,"x",28,1,0.8,1,6,6,25,FALSE,TRUE,79
"1079","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",3,0,"x",28,0.3,0.4,0.3,4,4,23,FALSE,TRUE,79
"1080","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",4,0,"y",28,1,0.9,1,5,4,23,FALSE,TRUE,79
"1081","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",5,0,"y",28,0,0.3,0,5,5,14,FALSE,TRUE,79
"1082","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",6,0,"x",28,0.35,0.4,0.4,4,3,8,FALSE,TRUE,79
"1083","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",7,0,"x",28,0.6,0.725,0.6,6,6,15,FALSE,TRUE,79
"1084","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",8,0,"y",28,0,-0.5,0,5,4,27,FALSE,TRUE,79
"1085","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",9,0,"x",28,0.525,0.55,0.525,2,2,2,FALSE,TRUE,79
"1086","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",10,0,"y",28,0.6,0.55,0.6,3,3,9,FALSE,TRUE,79
"1087","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",11,0,"y",28,0.3,0.35,0.3,2,2,3,FALSE,TRUE,79
"1088","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",12,0,"y",28,0.75,0.775,0.75,2,2,1,FALSE,TRUE,79
"1089","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",13,0,"x",28,0.35,0.35,0.35,4,1,13,FALSE,TRUE,79
"1090","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",14,0,"y",28,0.55,0.45,0.55,4,4,24,FALSE,TRUE,79
"1091","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",15,0,"x",28,0.5,0.55,0.5,3,3,8,FALSE,TRUE,79
"1092","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",17,0,"y",28,0.25,0.35,0.25,3,3,4,FALSE,TRUE,79
"1093","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",18,0,"x",28,0.6,0.5,0.6,5,5,10,FALSE,TRUE,79
"1094","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",20,0,"y",28,0.75,0.55,0.75,11,10,25,FALSE,TRUE,79
"1095","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",21,0,"y",28,0,0.2,0,3,3,31,FALSE,TRUE,79
"1096","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",22,0,"x",28,0.3,0.4,0.3,3,3,5,FALSE,TRUE,79
"1097","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",23,0,"x",28,0.55,0.7,0.55,7,7,36,FALSE,TRUE,79
"1098","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",24,1,"y",28,0,0.0999999999999996,0,2,2,46,FALSE,TRUE,79
"1099","d3f9c58c2420b7742437d4d8185d5a35","eb297cac0912c18eb7a0918eb024e6c4","76.28.195",0,0,"y",1,0.0999999999999996,0.45,0.4,8,7,6,FALSE,FALSE,190
"1100","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",0,0,"y",31,0.775,0.45,0.775,27,20,40,FALSE,FALSE,50
"1101","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",1,0,"y",31,0,0.2,0,3,3,17,FALSE,FALSE,50
"1102","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",3,0,"x",31,0,0.25,0,4,4,24,FALSE,FALSE,50
"1103","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",4,0,"y",31,0.3,0.2,0.2,9,5,19,FALSE,FALSE,50
"1104","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",5,0,"y",31,0.35,0.0999999999999996,0.25,15,7,51,FALSE,FALSE,50
"1105","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",6,0,"y",31,0.5,0.45,0.45,8,5,25,FALSE,FALSE,50
"1106","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",7,0,"x",31,0.35,0.45,0.35,22,8,56,FALSE,FALSE,50
"1107","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",8,0,"y",31,0.55,0.4,0.4,7,6,29,FALSE,FALSE,50
"1108","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",9,0,"x",31,0,0.25,0,4,4,10,FALSE,FALSE,50
"1109","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",11,0,"y",31,0,0.25,0,8,6,25,FALSE,FALSE,50
"1110","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",13,0,"x",31,0.25,0.45,0.25,5,5,19,FALSE,FALSE,50
"1111","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",15,0,"y",31,0.25,0.25,0.25,7,4,18,FALSE,FALSE,50
"1112","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",16,0,"x",31,0.6,0.625,0.6,4,3,11,FALSE,FALSE,50
"1113","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",17,0,"y",31,0.6,0.575,0.575,39,13,1.28333333333333,FALSE,FALSE,50
"1114","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",18,0,"y",31,0.75,0.725,0.75,28,16,50,FALSE,FALSE,50
"1115","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",19,0,"x",31,0.3,0.575,0.3,8,8,21,FALSE,FALSE,50
"1116","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",20,0,"y",31,0.75,0.45,0.45,28,20,1.1,FALSE,FALSE,50
"1117","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",21,0,"y",31,0,0.3,0,5,5,13,FALSE,FALSE,50
"1118","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",23,0,"x",31,0,0.4,0.2,11,7,33,FALSE,FALSE,50
"1119","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",25,0,"y",31,0.35,0.25,0.35,3,3,8,FALSE,FALSE,50
"1120","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",26,0,"y",31,0.5,0.3,0.5,5,5,16,FALSE,FALSE,50
"1121","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",27,0,"x",31,0.35,0.4,0.35,8,5,19,FALSE,FALSE,50
"1122","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",28,0,"y",31,0.55,0.2,0.525,17,10,26,FALSE,FALSE,50
"1123","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",29,0,"x",31,0,0.25,0,4,4,13,FALSE,FALSE,50
"1124","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",30,0,"x",31,0.25,0.25,0.25,2,2,0,FALSE,FALSE,50
"1125","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",0,0,"y",12,-0.25,0.25,-0.25,11,8,10,FALSE,FALSE,104
"1126","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",1,0,"x",12,0.3,0.45,0.3,4,4,8,FALSE,FALSE,104
"1127","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",2,0,"x",12,0.75,0.775,0.75,2,2,5,FALSE,FALSE,104
"1128","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",3,0,"y",12,0.75,0.25,0.75,16,16,19,FALSE,FALSE,104
"1129","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",5,0,"x",12,0.25,0.45,0.25,5,5,14,FALSE,FALSE,104
"1130","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",6,0,"y",12,0,0.0999999999999996,0,4,3,6,FALSE,FALSE,104
"1131","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",7,0,"y",12,0.25,0.0999999999999996,0.25,3,3,7,FALSE,FALSE,104
"1132","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",8,0,"y",12,0.5,0.2,0.5,7,7,12,FALSE,FALSE,104
"1133","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",9,0,"x",12,0.75,0.8,0.75,3,3,11,FALSE,FALSE,104
"1134","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",10,0,"x",12,0,0.3,0,5,5,7,FALSE,FALSE,104
"1135","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",0,0,"x",15,0,0.2,0,3,3,9,TRUE,FALSE,36
"1136","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",1,0,"y",15,0.25,0.3,0.25,2,2,5,TRUE,FALSE,36
"1137","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",2,0,"y",15,0.25,0.2,0.25,2,2,12,FALSE,TRUE,36
"1138","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",3,0,"y",15,0,-0.25,-0.25,4,3,11,FALSE,TRUE,36
"1139","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",4,0,"x",15,1,1.2,1,3,3,9,FALSE,TRUE,36
"1140","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",5,0,"x",15,0.35,0.45,0.35,3,3,9,FALSE,TRUE,36
"1141","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",6,0,"x",15,0.25,0.3,0.25,2,2,12,FALSE,TRUE,36
"1142","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",7,0,"y",15,1,1.1,1,27,8,1.35,FALSE,TRUE,36
"1143","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",8,0,"x",15,0.3,0.4,0.3,3,3,8,FALSE,TRUE,36
"1144","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",9,0,"x",15,0.25,0.35,0.25,3,3,6,FALSE,TRUE,36
"1145","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",11,0,"y",15,0,0.2,0,3,3,12,FALSE,TRUE,36
"1146","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",12,0,"y",15,0.25,0.35,0.25,3,3,12,FALSE,TRUE,36
"1147","d897632e1388fe8dcc10c5a84960f01f","cb0a0aebed88c4b4ed4fbc48a479ea2b","108.239.196",0,0,"x",2,0.775,0.75,0.775,6,6,18,FALSE,FALSE,170
"1148","d897632e1388fe8dcc10c5a84960f01f","cb0a0aebed88c4b4ed4fbc48a479ea2b","108.239.196",1,0,"y",2,0.775,0.9,0.775,4,4,4,FALSE,FALSE,170
"1149","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",0,0,"x",8,0.775,0.7,0.775,10,7,26,FALSE,FALSE,7
"1150","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",1,0,"y",8,0.675,0.45,0.675,9,9,19,FALSE,FALSE,7
"1151","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",2,0,"y",8,0,0.0999999999999996,0,2,2,12,FALSE,FALSE,7
"1152","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",5,0,"x",8,0.25,0,0.25,4,4,14,FALSE,FALSE,7
"1153","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",6,0,"y",8,0.3,0.25,0.3,2,2,19,FALSE,FALSE,7
"1154","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",0,0,"x",13,-0.25,0.3,-0.25,25,16,53,TRUE,FALSE,33
"1155","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",1,0,"y",13,0.4,0.5,0.4,3,3,8,TRUE,FALSE,33
"1156","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",2,0,"y",13,1,0.625,1,12,12,46,FALSE,TRUE,33
"1157","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",3,0,"x",13,0.5,0.625,0.5,6,6,15,FALSE,TRUE,33
"1158","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",4,0,"y",13,1,0.775,0.775,8,7,30,FALSE,TRUE,33
"1159","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",5,0,"x",13,0.6,0.7,0.6,5,5,14,FALSE,TRUE,33
"1160","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",6,0,"x",13,1,0.625,1,14,13,29,FALSE,TRUE,33
"1161","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",7,0,"y",13,0,0.3,0,5,5,1.01666666666667,FALSE,TRUE,33
"1162","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",8,0,"y",13,0.55,0.525,0.525,6,4,42,FALSE,TRUE,33
"1163","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",9,0,"y",13,0.6,0.35,0.6,8,8,29,FALSE,TRUE,33
"1164","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",10,0,"y",13,0.75,0.575,0.75,18,13,51,FALSE,TRUE,33
"1165","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",11,0,"x",13,0.3,0.4,0.3,11,7,49,FALSE,TRUE,33
"1166","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",0,0,"x",18,0,0,0,6,5,7.61666666666667,TRUE,FALSE,13
"1167","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",1,0,"y",18,0.25,0.25,0.0999999999999996,17,7,40,TRUE,FALSE,13
"1168","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",2,0,"x",18,0.2,0,0,5,4,10,FALSE,TRUE,13
"1169","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",3,0,"x",18,0.55,0.2,0.55,9,9,17,FALSE,TRUE,13
"1170","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",4,0,"y",18,1,0.675,1,14,13,38,FALSE,TRUE,13
"1171","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",5,0,"x",18,0.6,0.4,0.6,7,7,9,FALSE,TRUE,13
"1172","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",6,0,"x",18,1,0.65,1,11,11,19,FALSE,TRUE,13
"1173","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",7,0,"y",18,0,0.2,0,3,3,7,FALSE,TRUE,13
"1174","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",8,0,"y",18,0.55,0.65,0.55,5,5,11,FALSE,TRUE,13
"1175","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",9,0,"y",18,0.6,0.525,0.6,4,4,6,FALSE,TRUE,13
"1176","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",10,0,"y",18,0.75,0.85,0.75,4,4,10,FALSE,TRUE,13
"1177","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",11,0,"x",18,0.3,0.0999999999999996,0.3,4,4,24,FALSE,TRUE,13
"1178","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",12,0,"y",18,0.25,0.35,0.25,3,3,7,FALSE,TRUE,13
"1179","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",13,0,"y",18,0.55,0.4,0.55,5,5,9,FALSE,TRUE,13
"1180","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",14,0,"x",18,0.75,0.625,0.75,6,6,9,FALSE,TRUE,13
"1181","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",0,0,"x",25,0.0999999999999996,0.45,0.45,8,7,45,TRUE,FALSE,75
"1182","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",1,0,"y",25,0.5,0,0.0999999999999996,53,29,1.18333333333333,TRUE,FALSE,75
"1183","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",2,0,"x",25,0.5,-0.25,0.5,10,10,25,FALSE,TRUE,75
"1184","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",3,0,"x",25,0.25,-0.25,0.25,5,5,17,FALSE,TRUE,75
