"time","Tmax","Tmin","Tavg","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","AvgSpeed","SiteID","Ozone","units","Lat","Long"
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0055",0.038,"ppm",29.695744,-95.499262
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0416",0.038,"ppm",29.686389,-95.294722
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-1050",0.037,"ppm",29.583047,-95.015544
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0026",0.056,"ppm",29.802707,-95.125495
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0075",0.043,"ppm",29.752778,-95.350278
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-1034",0.052,"ppm",29.767971,-95.220587
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-339-0078",0.041,"ppm",30.350302,-95.425128
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-167-1034",0.024,"ppm",29.254474,-94.861289
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-039-1004",0.032,"ppm",29.520443,-95.392509
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-1039",0.05,"ppm",29.670025,-95.128508
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0047",0.044,"ppm",29.834722,-95.489167
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0029",0.04,"ppm",30.039534,-95.6739
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-0024",0.051,"ppm",29.901037,-95.326125
"2011-07-02",98,77,88,71,0,23,525,1925,0,29.95,4.4,"48-201-1035",0.043,"ppm",29.733726,-95.257593
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0055",0.041,"ppm",29.695744,-95.499262
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-1015",0.049,"ppm",29.761653,-95.081386
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0066",0.041,"ppm",29.724722,-95.503611
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0416",0.039,"ppm",29.686389,-95.294722
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0062",0.035,"ppm",29.625833,-95.2675
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-1034",0.05,"ppm",29.767971,-95.220587
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-039-1016",0.028,"ppm",29.043759,-95.472946
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0026",0.053,"ppm",29.802707,-95.125495
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0046",0.047,"ppm",29.828086,-95.284096
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-039-1004",0.043,"ppm",29.520443,-95.392509
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-1050",0.037,"ppm",29.583047,-95.015544
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-1035",0.046,"ppm",29.733726,-95.257593
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-1039",0.043,"ppm",29.670025,-95.128508
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0070",0.042,"ppm",29.735129,-95.315583
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0024",0.048,"ppm",29.901037,-95.326125
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0075",0.042,"ppm",29.752778,-95.350278
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0029",0.044,"ppm",30.039534,-95.6739
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-167-1034",0.028,"ppm",29.254474,-94.861289
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-339-0078",0.044,"ppm",30.350302,-95.425128
"2011-07-03",98,77,88,71,0,23,525,1925,0,29.9,6.8,"48-201-0047",0.044,"ppm",29.834722,-95.489167
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-039-1004",0.046,"ppm",29.520443,-95.392509
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-039-1016",0.036,"ppm",29.043759,-95.472946
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0055",0.042,"ppm",29.695744,-95.499262
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-1015",0.047,"ppm",29.761653,-95.081386
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-1034",0.05,"ppm",29.767971,-95.220587
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0024",0.054,"ppm",29.901037,-95.326125
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0075",0.043,"ppm",29.752778,-95.350278
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0062",0.039,"ppm",29.625833,-95.2675
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-1035",0.044,"ppm",29.733726,-95.257593
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0026",0.051,"ppm",29.802707,-95.125495
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0066",0.045,"ppm",29.724722,-95.503611
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0416",0.04,"ppm",29.686389,-95.294722
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0046",0.049,"ppm",29.828086,-95.284096
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0047",0.046,"ppm",29.834722,-95.489167
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0070",0.042,"ppm",29.735129,-95.315583
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-1050",0.044,"ppm",29.583047,-95.015544
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-0029",0.051,"ppm",30.039534,-95.6739
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-201-1039",0.046,"ppm",29.670025,-95.128508
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-339-0078",0.058,"ppm",30.350302,-95.425128
"2011-07-04",97,76,87,70,0,22,526,1925,0,29.88,6.4,"48-167-1034",0.044,"ppm",29.254474,-94.861289
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0046",0.08,"ppm",29.828086,-95.284096
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0062",0.055,"ppm",29.625833,-95.2675
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0055",0.063,"ppm",29.695744,-95.499262
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0416",0.063,"ppm",29.686389,-95.294722
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0047",0.08,"ppm",29.834722,-95.489167
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-039-1004",0.056,"ppm",29.520443,-95.392509
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-1015",0.063,"ppm",29.761653,-95.081386
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-1034",0.078,"ppm",29.767971,-95.220587
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-039-1016",0.047,"ppm",29.043759,-95.472946
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0075",0.074,"ppm",29.752778,-95.350278
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0029",0.074,"ppm",30.039534,-95.6739
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0070",0.07,"ppm",29.735129,-95.315583
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0026",0.067,"ppm",29.802707,-95.125495
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0024",0.082,"ppm",29.901037,-95.326125
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-0066",0.06,"ppm",29.724722,-95.503611
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-1035",0.068,"ppm",29.733726,-95.257593
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-339-0078",0.056,"ppm",30.350302,-95.425128
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-1039",0.06,"ppm",29.670025,-95.128508
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-201-1050",0.055,"ppm",29.583047,-95.015544
"2011-07-05",98,76,87,70,0,22,526,1925,0,29.89,4.1,"48-167-1034",0.055,"ppm",29.254474,-94.861289
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0055",0.061,"ppm",29.695744,-95.499262
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0046",0.053,"ppm",29.828086,-95.284096
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0047",0.061,"ppm",29.834722,-95.489167
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-1034",0.06,"ppm",29.767971,-95.220587
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0066",0.061,"ppm",29.724722,-95.503611
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0026",0.055,"ppm",29.802707,-95.125495
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-1015",0.053,"ppm",29.761653,-95.081386
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0416",0.054,"ppm",29.686389,-95.294722
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-1035",0.053,"ppm",29.733726,-95.257593
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0062",0.047,"ppm",29.625833,-95.2675
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0029",0.06,"ppm",30.039534,-95.6739
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0070",0.056,"ppm",29.735129,-95.315583
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-039-1004",0.05,"ppm",29.520443,-95.392509
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0075",0.055,"ppm",29.752778,-95.350278
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-339-0078",0.054,"ppm",30.350302,-95.425128
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-039-1016",0.035,"ppm",29.043759,-95.472946
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-167-1034",0.031,"ppm",29.254474,-94.861289
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-1050",0.04,"ppm",29.583047,-95.015544
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-1039",0.049,"ppm",29.670025,-95.128508
"2011-07-06",96,77,87,72,0,22,527,1925,0.41,29.9,4.1,"48-201-0024",0.056,"ppm",29.901037,-95.326125
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0066",0.035,"ppm",29.724722,-95.503611
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-1050",0.034,"ppm",29.583047,-95.015544
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0026",0.041,"ppm",29.802707,-95.125495
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0024",0.047,"ppm",29.901037,-95.326125
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-1015",0.047,"ppm",29.761653,-95.081386
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0070",0.034,"ppm",29.735129,-95.315583
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-1035",0.031,"ppm",29.733726,-95.257593
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-039-1016",0.021,"ppm",29.043759,-95.472946
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0046",0.041,"ppm",29.828086,-95.284096
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0055",0.034,"ppm",29.695744,-95.499262
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0062",0.028,"ppm",29.625833,-95.2675
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0416",0.032,"ppm",29.686389,-95.294722
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-039-1004",0.031,"ppm",29.520443,-95.392509
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0047",0.041,"ppm",29.834722,-95.489167
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-1034",0.04,"ppm",29.767971,-95.220587
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-167-1034",0.026,"ppm",29.254474,-94.861289
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0075",0.031,"ppm",29.752778,-95.350278
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-0029",0.043,"ppm",30.039534,-95.6739
"2011-07-07",96,76,86,71,0,21,527,1925,0,29.84,6.5,"48-201-1039",0.035,"ppm",29.670025,-95.128508
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-1050",0.03,"ppm",29.583047,-95.015544
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0070",0.032,"ppm",29.735129,-95.315583
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0026",0.038,"ppm",29.802707,-95.125495
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-1015",0.035,"ppm",29.761653,-95.081386
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0047",0.041,"ppm",29.834722,-95.489167
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0062",0.027,"ppm",29.625833,-95.2675
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-1034",0.038,"ppm",29.767971,-95.220587
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0066",0.035,"ppm",29.724722,-95.503611
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0024",0.046,"ppm",29.901037,-95.326125
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0416",0.029,"ppm",29.686389,-95.294722
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0029",0.04,"ppm",30.039534,-95.6739
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-1039",0.031,"ppm",29.670025,-95.128508
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0046",0.038,"ppm",29.828086,-95.284096
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-1035",0.029,"ppm",29.733726,-95.257593
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0075",0.03,"ppm",29.752778,-95.350278
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-039-1016",0.022,"ppm",29.043759,-95.472946
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-039-1004",0.032,"ppm",29.520443,-95.392509
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-201-0055",0.036,"ppm",29.695744,-95.499262
"2011-07-08",97,77,87,72,0,22,527,1925,0,29.79,6.9,"48-167-1034",0.025,"ppm",29.254474,-94.861289
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0026",0.032,"ppm",29.802707,-95.125495
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0047",0.032,"ppm",29.834722,-95.489167
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0029",0.037,"ppm",30.039534,-95.6739
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0046",0.032,"ppm",29.828086,-95.284096
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-1050",0.028,"ppm",29.583047,-95.015544
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-1034",0.034,"ppm",29.767971,-95.220587
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0066",0.031,"ppm",29.724722,-95.503611
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-039-1016",0.022,"ppm",29.043759,-95.472946
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0070",0.028,"ppm",29.735129,-95.315583
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0024",0.035,"ppm",29.901037,-95.326125
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0416",0.027,"ppm",29.686389,-95.294722
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0055",0.029,"ppm",29.695744,-95.499262
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0075",0.027,"ppm",29.752778,-95.350278
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-0062",0.025,"ppm",29.625833,-95.2675
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-1035",0.028,"ppm",29.733726,-95.257593
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-1015",0.028,"ppm",29.761653,-95.081386
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-339-0078",0.047,"ppm",30.350302,-95.425128
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-039-1004",0.03,"ppm",29.520443,-95.392509
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-201-1039",0.028,"ppm",29.670025,-95.128508
"2011-07-09",98,77,88,72,0,23,528,1925,0.01,29.84,7.3,"48-167-1034",0.026,"ppm",29.254474,-94.861289
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-167-1034",0.024,"ppm",29.254474,-94.861289
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0026",0.03,"ppm",29.802707,-95.125495
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-1034",0.03,"ppm",29.767971,-95.220587
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-1050",0.024,"ppm",29.583047,-95.015544
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0070",0.024,"ppm",29.735129,-95.315583
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-339-0078",0.041,"ppm",30.350302,-95.425128
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0066",0.024,"ppm",29.724722,-95.503611
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0062",0.02,"ppm",29.625833,-95.2675
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0024",0.032,"ppm",29.901037,-95.326125
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0029",0.032,"ppm",30.039534,-95.6739
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-039-1016",0.016,"ppm",29.043759,-95.472946
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0047",0.027,"ppm",29.834722,-95.489167
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0416",0.024,"ppm",29.686389,-95.294722
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-1039",0.025,"ppm",29.670025,-95.128508
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-039-1004",0.024,"ppm",29.520443,-95.392509
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-1015",0.029,"ppm",29.761653,-95.081386
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0046",0.029,"ppm",29.828086,-95.284096
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-1035",0.025,"ppm",29.733726,-95.257593
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0055",0.022,"ppm",29.695744,-95.499262
"2011-07-10",97,77,87,73,0,22,528,1925,0,29.9,6.3,"48-201-0075",0.025,"ppm",29.752778,-95.350278
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-167-1034",0.021,"ppm",29.254474,-94.861289
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-1034",0.039,"ppm",29.767971,-95.220587
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-1039",0.031,"ppm",29.670025,-95.128508
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0024",0.047,"ppm",29.901037,-95.326125
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0026",0.032,"ppm",29.802707,-95.125495
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-1050",0.026,"ppm",29.583047,-95.015544
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-339-0078",0.054,"ppm",30.350302,-95.425128
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0047",0.035,"ppm",29.834722,-95.489167
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0066",0.028,"ppm",29.724722,-95.503611
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0029",0.054,"ppm",30.039534,-95.6739
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0062",0.021,"ppm",29.625833,-95.2675
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0046",0.04,"ppm",29.828086,-95.284096
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-1035",0.029,"ppm",29.733726,-95.257593
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-039-1004",0.024,"ppm",29.520443,-95.392509
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-039-1016",0.019,"ppm",29.043759,-95.472946
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0075",0.028,"ppm",29.752778,-95.350278
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0416",0.027,"ppm",29.686389,-95.294722
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0070",0.028,"ppm",29.735129,-95.315583
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-1015",0.028,"ppm",29.761653,-95.081386
"2011-07-11",96,78,87,73,0,22,529,1924,0,29.93,5.9,"48-201-0055",0.025,"ppm",29.695744,-95.499262
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-167-1034",0.018,"ppm",29.254474,-94.861289
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-339-0078",0.037,"ppm",30.350302,-95.425128
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0047",0.026,"ppm",29.834722,-95.489167
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0416",0.022,"ppm",29.686389,-95.294722
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0026",0.027,"ppm",29.802707,-95.125495
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-1035",0.018,"ppm",29.733726,-95.257593
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-1015",0.026,"ppm",29.761653,-95.081386
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-1050",0.022,"ppm",29.583047,-95.015544
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-1039",0.024,"ppm",29.670025,-95.128508
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-039-1004",0.024,"ppm",29.520443,-95.392509
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-039-1016",0.018,"ppm",29.043759,-95.472946
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0075",0.019,"ppm",29.752778,-95.350278
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-1034",0.027,"ppm",29.767971,-95.220587
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0029",0.026,"ppm",30.039534,-95.6739
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0070",0.021,"ppm",29.735129,-95.315583
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0046",0.024,"ppm",29.828086,-95.284096
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0055",0.024,"ppm",29.695744,-95.499262
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0024",0.03,"ppm",29.901037,-95.326125
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0062",0.021,"ppm",29.625833,-95.2675
"2011-07-12",99,79,89,73,0,24,529,1924,0,29.91,7.1,"48-201-0066",0.024,"ppm",29.724722,-95.503611
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-201-0047",0.029,"ppm",29.834722,-95.489167
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-339-0078",0.042,"ppm",30.350302,-95.425128
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-039-1016",0.017,"ppm",29.043759,-95.472946
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-201-0416",0.023,"ppm",29.686389,-95.294722
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-201-1039",0.024,"ppm",29.670025,-95.128508
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-201-0026",0.029,"ppm",29.802707,-95.125495
"2011-07-13",97,77,87,73,0,22,530,1924,0,29.85,8,"48-201-0075",0.022,"ppm",29.752778,-95.350278
