"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/28/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"09/29/2011","48-201-0075","1","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"09/30/2011","48-201-0075","1","0.04700","ppm","40.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/01/2011","48-201-0075","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/02/2011","48-201-0075","1","0.05300","ppm","45.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/03/2011","48-201-0075","1","0.05200","ppm","44.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/04/2011","48-201-0075","1","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/05/2011","48-201-0075","1","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/06/2011","48-201-0075","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/07/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/08/2011","48-201-0075","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/09/2011","48-201-0075","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/10/2011","48-201-0075","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/11/2011","48-201-0075","1","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/12/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/13/2011","48-201-0075","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/14/2011","48-201-0075","1","0.04900","ppm","42.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/15/2011","48-201-0075","1","0.06000","ppm","51.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/16/2011","48-201-0075","1","0.05200","ppm","44.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/17/2011","48-201-0075","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/18/2011","48-201-0075","1","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/19/2011","48-201-0075","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/20/2011","48-201-0075","1","0.04600","ppm","39.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/21/2011","48-201-0075","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/22/2011","48-201-0075","1","0.04700","ppm","40.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/23/2011","48-201-0075","1","0.04300","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/24/2011","48-201-0075","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/25/2011","48-201-0075","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/26/2011","48-201-0075","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/27/2011","48-201-0075","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/28/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/29/2011","48-201-0075","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/30/2011","48-201-0075","1","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"10/31/2011","48-201-0075","1","0.05200","ppm","44.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/01/2011","48-201-0075","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/02/2011","48-201-0075","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/03/2011","48-201-0075","1","0.02600","ppm","22.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/04/2011","48-201-0075","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/05/2011","48-201-0075","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/08/2011","48-201-0075","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/09/2011","48-201-0075","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/10/2011","48-201-0075","1","0.03300","ppm","28.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/15/2011","48-201-0075","1","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/16/2011","48-201-0075","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/17/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/18/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/19/2011","48-201-0075","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/20/2011","48-201-0075","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/21/2011","48-201-0075","1","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/22/2011","48-201-0075","1","0.01400","ppm","12.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/23/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/24/2011","48-201-0075","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/25/2011","48-201-0075","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/26/2011","48-201-0075","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/27/2011","48-201-0075","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/28/2011","48-201-0075","1","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/29/2011","48-201-0075","1","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"11/30/2011","48-201-0075","1","0.01400","ppm","12.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/01/2011","48-201-0075","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/02/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/03/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/04/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/05/2011","48-201-0075","1","0.01100","ppm","9.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/06/2011","48-201-0075","1","0.01100","ppm","9.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/07/2011","48-201-0075","1","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/08/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/09/2011","48-201-0075","1","0.01800","ppm","15.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/10/2011","48-201-0075","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/11/2011","48-201-0075","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/12/2011","48-201-0075","1","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/13/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/14/2011","48-201-0075","1","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/15/2011","48-201-0075","1","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/16/2011","48-201-0075","1","0.01800","ppm","15.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/17/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/18/2011","48-201-0075","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/19/2011","48-201-0075","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/20/2011","48-201-0075","1","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/21/2011","48-201-0075","1","0.00900","ppm","8.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/22/2011","48-201-0075","1","0.01200","ppm","10.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/23/2011","48-201-0075","1","0.01600","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/24/2011","48-201-0075","1","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/25/2011","48-201-0075","1","0.01300","ppm","11.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/26/2011","48-201-0075","1","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/27/2011","48-201-0075","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/28/2011","48-201-0075","1","0.02600","ppm","22.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/29/2011","48-201-0075","1","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/30/2011","48-201-0075","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"12/31/2011","48-201-0075","1","0.01700","ppm","14.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.752778","-95.350278"
"01/01/2011","48-201-1039","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/02/2011","48-201-1039","1","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/03/2011","48-201-1039","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/04/2011","48-201-1039","1","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/05/2011","48-201-1039","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/06/2011","48-201-1039","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/07/2011","48-201-1039","1","0.04600","ppm","39.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/08/2011","48-201-1039","1","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/09/2011","48-201-1039","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/10/2011","48-201-1039","1","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/11/2011","48-201-1039","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/12/2011","48-201-1039","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/13/2011","48-201-1039","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/14/2011","48-201-1039","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/15/2011","48-201-1039","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/16/2011","48-201-1039","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/17/2011","48-201-1039","1","0.01500","ppm","13.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/18/2011","48-201-1039","1","0.01600","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/19/2011","48-201-1039","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/20/2011","48-201-1039","1","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/21/2011","48-201-1039","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/22/2011","48-201-1039","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/23/2011","48-201-1039","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/24/2011","48-201-1039","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/25/2011","48-201-1039","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/26/2011","48-201-1039","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/27/2011","48-201-1039","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/28/2011","48-201-1039","1","0.04800","ppm","41.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/29/2011","48-201-1039","1","0.04700","ppm","40.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/30/2011","48-201-1039","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"01/31/2011","48-201-1039","1","0.03400","ppm","29.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/01/2011","48-201-1039","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/02/2011","48-201-1039","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/03/2011","48-201-1039","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
"02/04/2011","48-201-1039","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.670025","-95.128508"
